,fen,label,stock_fish_label
21107,1r6/5p2/8/5k2/4pP2/4P2p/1bNB3P/3K4 w - - 2 48,False,0
21108,rq2r3/1p1nkN1p/2p3pB/pP1nP3/3p4/PQ5P/6P1/R4RK1 b - - 2 22,True,1
21109,5k2/5p2/3qp2p/1Pn5/6Q1/2p2B1P/3r1PP1/4R1K1 w - - 3 39,False,0
21110,4rbk1/pp1r1pp1/8/Q1p2q1p/2P2B2/P3P2P/3P1PP1/R4RK1 w - - 5 21,True,1
21111,r4qk1/6p1/1pr1PpQp/3p1P1B/p3nR2/4P2P/R1P3P1/6K1 b - - 1 42,False,0
21112,5rk1/2b1q1p1/b1p3np/1pP1pp2/1Q6/3PPNP1/3BB2P/R5K1 b - - 1 26,False,0
21113,1r2r1k1/p4ppp/2nq1n2/1p1p4/2pP2b1/PPN1PN1P/2Q1BPP1/R4RK1 b - - 0 15,False,0
21114,8/8/R1k2p2/2P5/3pP1p1/3r4/8/4K3 b - - 1 66,False,0
21115,8/4p3/7p/4k3/4p3/2RPNr2/4K3/8 b - - 5 78,True,1
21116,r1bqk2r/p3bppp/2p1pn2/2pp4/4PP2/2NP1N2/PPP3PP/R1BQK2R w KQkq - 1 8,True,1
21117,1k1r1bnr/pppq2p1/2n2pb1/4p1P1/1P2N2p/P2P1N1P/1BP1QPB1/R4RK1 w - - 2 15,True,1
21118,r1b2rk1/1p3pp1/3b2np/pP2pq2/2Pp4/P2P1NP1/3N1PBP/R2QR1K1 w - - 2 17,True,1
21119,r1bq1rk1/pp3pp1/2nb1n1p/2p1p3/2Pp4/PP1P1NP1/1BQNPPBP/R4RK1 b - - 1 11,False,0
21120,1k1r1b1r/pp1b1B2/1q1p1pn1/4pp2/7p/P3PN1P/1PPQ1PPB/2KR3R b - - 1 17,False,0
21121,2q3k1/p4pp1/4pN1p/n2nP3/1p3B2/3B1Q1P/P1b2PP1/6K1 b - - 2 25,False,0
21122,4Q3/2n5/1p3BK1/p1bk3p/B7/3p2P1/8/8 b - - 0 57,False,0
21123,rnbq1rk1/1p2b1pp/2pp1n2/p4p2/2PPp3/1QN1P2N/PP1BBPPP/R2R2K1 b - - 1 10,True,1
21124,r1bqkb1r/pp3p1p/n1pp1np1/8/1PP2B2/Q1N2N2/P3PPPP/R3KB1R b KQkq - 0 10,False,0
21125,3r1rk1/pppq1ppp/1b6/7b/1nB1P3/1PN1B2P/P2P1PP1/R1Q2RK1 b - - 10 17,True,1
21126,8/8/8/5k2/R4P1p/1r4bP/3PK1P1/8 w - - 13 95,False,0
21127,r1b5/2p2q1k/Pp2nr1p/3pp1p1/1P3nQN/4BP1P/2P1B1PK/R3R3 w - - 1 25,False,0
21128,2kr3r/p1p1qp1p/1p2bnp1/nPb1Q3/8/2P1PN2/PB1N1PPP/R3KB1R b KQ - 5 14,False,0
21129,8/8/5k2/7p/5p2/2R3P1/2K2P1P/4b3 w - - 1 55,True,1
21130,2kb4/1pp5/p1P3p1/7p/1PbBrPnP/P3P1P1/1R6/4R1K1 b - - 0 35,False,0
21131,rnbqkb1r/1p3ppp/p3pn2/2p5/2B5/1P2PN2/P2P1PPP/RNBQK2R w KQkq - 0 7,True,-1
21132,1k1r4/pp1qp3/2np1bp1/2pB1p1r/5P1P/2PP2B1/PP1Q3P/4RRK1 w - - 3 23,False,0
21133,4n3/4Pk2/p4npp/P2N4/8/8/2r4P/4R1KB b - - 1 42,True,1
21134,rqb1k2r/4bp1p/2n1pp2/1N1p4/8/1N4Q1/1PP2PPP/1K1R1B1R b k - 3 21,False,0
21135,r3r1k1/p2qnpp1/1p1pbn1p/3p4/3P4/1P1Q1PP1/P2BP1BP/R1RN2K1 b - - 0 19,True,1
21136,8/5ppk/4p2p/1p2P2P/pN1Qb3/P6K/1R3PP1/4qn2 b - - 2 42,True,0
21137,5r2/6pk/b1p1p3/ppPpP1PP/8/P1P1Br2/3K1P2/R6R w - - 1 31,True,1
21138,8/5pk1/q4n1p/8/3Q4/5PP1/1p4KP/1BrR4 w - - 7 44,False,0
21139,8/2b2pk1/2Pq1np1/pr1p3p/R7/1P1PP1PP/1Q3PK1/2R5 w - - 5 32,False,0
21140,rnb2rk1/1pq2ppp/p2bpn2/6B1/3P4/1BN2N2/PP3PPP/R2Q1RK1 b - - 6 12,True,1
21141,r3r1k1/1pp1qp2/p5pP/3P4/3Pn1R1/2P1BQ1P/P4P2/R4K2 b - - 1 24,True,1
21142,r1bqkn1r/pp2bppp/4p3/2ppP3/2P2BP1/3P3P/PP2P1B1/RN1Q1RK1 b kq - 0 11,False,0
21143,2b1r1k1/6pp/p3Pq2/1p3P2/2pN4/P1P2Q1P/7K/3R4 b - - 2 36,True,1
21144,r1b3k1/Pq2n1p1/5p1p/7Q/2P5/1P6/R5PP/R6K b - - 7 40,True,1
21145,2k5/1pp5/p3b1B1/2P1p3/PP6/4NrP1/3B3p/7K b - - 2 33,False,0
21146,rnbqk1nr/1p1p1pp1/pb2p2p/8/4P3/P1N2N2/1BPP1PPP/R2QKB1R b KQkq - 3 7,True,1
21147,4r1k1/p1p2ppp/4rq2/2ppb3/6b1/1PP1PN2/PB1N1P2/R2Q1K1R w - - 0 20,False,0
21148,4rrk1/3b4/2Np1pq1/1p1P2pp/p1pNn3/P1P1R2P/1P2Q1P1/4R1K1 b - - 1 36,True,1
21149,7k/2pn1p1p/1pBbpnr1/8/3N1P2/4P3/q2P3P/B2Q1R1K w - - 9 29,True,1
21150,8/3B4/1R2p2R/P2pkb2/4r3/7P/6r1/4K3 w - - 18 47,False,0
21151,5rk1/3r1p1p/B1p2P1Q/P7/4p3/1P2B1qn/RKP5/8 b - - 0 40,True,1
21152,2r5/5pbk/5n1p/q2pp1pP/1Nb1P3/2P1BP2/1Q4P1/1KRR4 b - - 3 30,False,0
21153,rnbq1rk1/ppp1bpp1/3ppn1p/8/3PP3/P1NB1N2/1PP2PPP/R1BQ1RK1 b - - 3 7,True,1
21154,3rr1k1/5ppb/3q1n1p/2p5/1pNbP3/1Q3PP1/5NBP/2R2R1K b - - 1 33,False,0
21155,r3k2r/pp1nqpp1/2pb2p1/3np3/8/P2PP1P1/1PQ2PBP/RNB2RK1 w kq - 3 13,True,1
21156,3k4/6p1/7p/3P1P1P/q3Q1P1/5K2/8/8 b - - 2 87,True,1
21157,r2qk2r/1b2bppp/p3p3/np1n4/3PN3/5NP1/PP2QPBP/R1BR2K1 w kq - 4 14,False,1
21158,r2qk2r/pbp2ppp/8/4p3/1nB1n3/PQ3NN1/1P1PKbPP/R1B4R b kq - 2 13,True,1
21159,r1b3k1/1pp1r1b1/p4q2/n2pNnp1/3P1p2/P1PB2P1/1PQ1NP1B/2K1R2R b - - 0 20,True,1
21160,r4rk1/4qppp/2N2n2/1pbn4/5p2/3B1N1P/1PQ2PP1/R4RK1 b - - 1 21,True,1
21161,4rk2/5pp1/p1p5/B1Pp1q1p/3P3P/1PN1Pb2/PQ1K1n1P/4R1R1 b - - 4 31,True,1
21162,r1bq1rk1/ppp1n1p1/2nb3p/3ppp2/1P2P3/2PP1NBP/P2N1PP1/R2QKB1R b KQ - 0 9,False,0
21163,1n1rr3/4q1bk/B1P3pp/P3np2/4p3/1N2P2P/2RQ2PB/1R5K w - - 1 46,True,1
21164,r1b1kbnr/pp1p1ppp/2p2q2/4n3/8/2N1BN2/PPP1PPPP/R2QKB1R w KQkq - 0 6,True,1
21165,r1bqk2r/p3ppb1/2pp1np1/7p/4P3/1PN2P2/PBP3PP/R2QKB1R w KQkq - 0 10,False,1
21166,8/p3Bpbk/1p5p/3pP1P1/3P4/1br1NP2/5K2/6R1 b - - 4 33,True,1
21167,rnbqkb1r/1pp2pp1/p4n1p/4p3/8/2N3PN/PPPPP1BP/R1BQK2R b KQkq - 3 7,False,0
21168,r2qkb1r/pp2pppp/2n2n2/2pp1b2/8/1P1PPN2/PBP1QPPP/RN2KB1R b KQkq - 0 6,False,0
21169,r4rk1/5p1p/1p4p1/4P2q/3P4/PP1p2Q1/3NbRPP/1R4K1 b - - 0 27,True,1
21170,1r4k1/5r2/7p/2P3p1/1P3n2/1KB5/7P/3RR3 b - - 1 41,True,1
21171,2r3k1/1p1r1pb1/p3q2p/2P1pp2/P7/4PQ1P/1B3PP1/2RR2K1 b - - 1 25,True,1
21172,1r3rk1/1b1q2p1/p4pR1/2pPpP1B/1p2P2p/P2P3Q/8/6RK w - - 2 34,True,1
21173,r1bk3r/ppp2pp1/2nb1n1p/4p3/2N5/2P2N1P/PP2PPP1/R1B1KB1R w KQ - 2 9,True,1
21174,r2qk2r/pb1nbppp/1p2pn2/3p4/2PP4/1PNB1N2/P4PPP/R1BQ1RK1 w kq - 0 11,True,1
21175,br4k1/8/2Bp2pb/N2Ppn2/P3N2p/2R3PP/5PK1/8 w - - 0 38,True,1
21176,3k3r/2pn1ppp/r1pbp3/8/p1NB4/P2P4/1P3PPP/R1R3K1 b - - 3 20,False,0
21177,r5r1/2k3p1/2Pn1p2/p1R4P/PpP1pP2/1P2R3/2K2B2/8 w - - 0 83,True,1
21178,6k1/1b5p/p2pNbp1/8/8/P2N1P1P/1Pr3P1/3R2K1 w - - 3 31,False,1
21179,rr3bk1/2q2ppb/1nP2n1p/p3p3/NP1p4/PQ1P1N1P/3B1PP1/R1R2BK1 w - - 1 24,True,1
21180,6k1/p1P2p2/3bbqp1/3n4/2QNp2p/r3P2P/2K1BPP1/3R1R2 b - - 0 26,False,0
21181,rn1qk1nr/p4ppp/bppb4/3p4/3P4/6P1/PPP1NPBP/RNBQ1RK1 w kq - 2 8,False,1
21182,r3r1k1/5ppp/1pbq1n2/3n3N/pP1Pp3/P3P1PB/3B1R1P/2RQ2K1 w - - 4 23,True,0
21183,2k5/p1pp1q2/1pb1p1p1/6P1/2P2PBr/P3Q2P/1P6/1K1R4 w - - 1 25,False,0
21184,2q1k2r/p2pbp1n/P3p2p/2P3pn/3P4/2NQ1P2/2BBKP2/1R6 b k - 0 26,True,1
21185,6k1/pbN3pp/1p1p1b2/8/P1n1q3/1Q6/1PP3PP/3R1KR1 b - - 6 26,False,0
21186,Q7/p1bqk3/2r4p/2P1p1p1/p7/4B2P/P4PPK/1R6 w - - 0 46,True,1
21187,r1b2rk1/ppqnppbp/2pp1np1/6B1/3PP3/2N2N1P/PPP1BPP1/R2Q1RK1 w - - 3 9,True,1
21188,8/1r3pk1/Rb4p1/4N2p/P4R1P/8/1r4PK/8 w - - 16 49,False,0
21189,rn1qkrb1/p3b2p/1pp3p1/4B3/2PP4/5N1P/PP2Q1P1/4RRK1 w q - 1 18,True,1
21190,1k4rr/ppp3b1/4p3/4n2p/1P4b1/P3P3/2QR2P1/2R3K1 b - - 2 28,False,0
21191,1k5r/1p2qppp/pP3nn1/2rPpb2/8/BQ3N2/4BPPP/R2R2K1 b - - 1 22,True,1
21192,r7/P1R5/5b2/1p1p4/3p1p1p/3P4/1KPN2k1/8 w - - 1 52,False,0
21193,2kr3r/p2pnp2/b1n1pbqp/p5p1/1P2P3/3P1NP1/1B2QPBP/RN2R1K1 w - - 1 16,True,1
21194,1k1r3r/1pqn4/p1nb4/2p1ppBp/P2p3P/1B1P1PN1/1PP2P1K/R1Q2R2 b - - 1 20,False,0
21195,rk6/p2nN3/b7/Pp5p/3P2q1/R2Q1p2/1PP2R2/3K1Br1 b - - 3 33,True,1
21196,2r3k1/3nqpp1/r1pBp3/p5P1/1p1PP3/P5Q1/1P3P2/2RR2K1 b - - 2 31,True,1
21197,1k1r1b1r/1ppq4/p1b2P2/4RNpB/P2p1nP1/B7/3P1P1P/RQ4K1 b - - 7 25,False,0
21198,r6r/1pp3pp/2k5/2N5/3P4/2n4P/P5P1/R3K2R w KQ - 3 21,False,0
21199,8/7k/3P4/1p2p1p1/4Pn1p/2P1R2P/3qbBP1/4R1K1 b - - 1 43,False,0
21200,1rr5/R2b3k/1q3p2/R1nBp1pp/2P1P3/4QN1P/5PP1/6K1 b - - 1 38,True,1
21201,1q4k1/r3bpp1/1p2pn1p/1B6/8/4P2P/1B2QPP1/3R2K1 b - - 5 31,False,0
21202,1n1r2k1/p1r1qpp1/Bpb1pn1p/8/Pb1P4/1QN1P2P/1B3PP1/R1R1N1K1 w - - 4 19,True,1
21203,r3r1k1/2n2pp1/3nq2p/1p1p4/p2P2P1/N3PQ1P/R2B2P1/1R4K1 w - - 0 39,False,0
21204,R7/3k4/1pr4p/p3BP1K/6PP/4P3/3n4/8 w - - 3 62,True,1
21205,4rrk1/2p3np/2N1pnp1/pP4q1/2BB4/5p1P/5PP1/Q3R1K1 w - - 0 35,True,1
21206,r3r1k1/1q3pp1/2p1p2p/2RnR3/1P1P4/P5QP/1B3PP1/6K1 w - - 4 26,True,1
21207,r3r1k1/1b1nqpp1/3b3p/pBpp4/8/1P2PN1P/PBQ2PP1/1K1R3R b - - 1 17,False,0
21208,r4rk1/p2qbpp1/1p2p2p/1N1nP3/8/P2Q4/1P3PPP/R1BR2K1 w - - 5 17,False,0
21209,3rr3/1bpq1ppk/1p3n1p/p1p5/P2nPP2/1P1P2NP/1BPQ1RBK/6R1 b - - 15 24,True,1
21210,2kr2r1/1b1n1pp1/pp2p3/2P5/1PP1n2p/1PB1Q2B/3R1P2/2K5 w - - 2 27,True,1
21211,rnbqkb1r/pp4pp/4pn2/2pp1p2/5P2/4PNP1/PPPP2BP/RNBQK2R w KQkq - 0 6,False,1
21212,r3k2r/3bb1pp/4pn2/p4p2/1pPp1P2/3P1NPP/PB1N1K2/R6R b kq - 0 16,True,1
21213,r6k/3b1n1p/4p3/1p1pP2P/1Pp2P2/2P2N2/1KB5/5R2 b - - 14 59,True,1
21214,2r3k1/1p1bpp1R/p3p1p1/8/2q2bPQ/2P5/PPN2P2/1K5R b - - 2 27,True,1
21215,4r1k1/5q1p/2Q3p1/4b3/4Pp2/5N1P/P4P2/4R1K1 b - - 3 31,True,1
21216,rnb2rk1/pp2ppbp/6p1/q1ppP3/3n4/P1NP1N1P/1PPBQPP1/1R2KB1R w K - 4 12,False,0
21217,r7/4qp2/P1R1nkp1/Q3p2p/2B1p3/4P2P/5PPK/8 b - - 10 51,True,1
21218,2kr2r1/pppqbp1Q/2n5/8/3Pp1n1/2P1P3/P1K2PPP/R1B2BNR w - - 1 17,False,0
21219,3r3r/1pk1q1p1/n1p2pp1/3np3/1bN5/3PPBP1/2Q2P1P/1RB2RK1 w - - 0 24,True,1
21220,r1b1kb1r/pp1nqppp/2p2n2/3pp3/1P1P4/2P2NP1/P3PPBP/RNBQ1RK1 w kq - 0 8,True,1
21221,1k1r2r1/1p3ppp/1P1bpnb1/p5q1/N1P5/P2P1B1P/1B3PP1/R2QR1K1 b - - 0 21,True,1
21222,8/2r1bp1p/2k3p1/2P5/1R1P4/3K3P/1B3PP1/8 b - - 2 34,True,1
21223,r2qk2r/ppp2ppp/2n1pn2/2bp4/5Pb1/2PP1NP1/PP1NP1BP/R1BQK2R b KQkq - 0 7,False,0
21224,7r/8/8/8/2nkP3/6R1/7p/1K5B w - - 28 88,False,0
21225,1k1rn2r/pppbqp2/2n3pp/4p3/4P3/2PBBP1P/P1P1NQP1/3R1RK1 b - - 10 16,False,0
21226,8/5pk1/4p3/3r2p1/p2b2Pp/P2N1P2/1P3K2/3R4 w - - 4 59,False,0
21227,3r2k1/bppq2p1/2p3b1/6P1/pPP2B1p/2P4Q/P4PK1/4RN2 b - - 2 33,False,0
21228,r3q3/3pP1rk/b1pB2pp/3n4/pP1P2Q1/P6P/2B3P1/R3R1K1 b - - 4 32,True,1
21229,4B3/2k5/1p6/p4N1p/P3P3/2b2K2/8/3b4 w - - 10 55,False,0
21230,r2q1rk1/1ppbnpbp/p5p1/1P1pp3/P3Pn2/B1PP1N2/3NBPPP/R2QR1K1 w - - 2 13,True,1
21231,6k1/5pp1/2q2P1p/3p4/1p1Pp2P/1Q1bP3/3P1P2/4K2R b - - 2 28,False,0
21232,8/rq4p1/1Q5p/3pkp2/4p2P/4P1P1/5PK1/3R4 w - - 8 43,True,1
21233,r1bqkbnr/1p3p2/p1np2pp/2p1p3/P1B1P3/1PN2N2/2PP1PPP/R1BQ1RK1 w kq - 0 8,False,1
21234,2k1r3/1n4p1/1B1b1p2/p2R3p/Pp3P1P/1P1N4/2P1qQ2/1K6 w - - 7 35,True,1
21235,8/1p4r1/2pnk3/3p4/1P1P1R2/2r5/P4RB1/5K2 w - - 5 36,False,0
21236,2br2k1/2q1rp2/1p1p1npp/p1p5/P2pPPPP/1P1P1BQ1/1NP1R3/2R3K1 w - - 0 26,True,1
21237,5b2/r4k2/1R2N3/3p3p/2b1p2P/6P1/p2K1P2/B7 b - - 1 54,False,0
21238,8/6p1/3N1pkp/8/r1p5/5PKP/3B4/8 b - - 14 60,False,0
21239,3r4/pb2qp2/1p4k1/n4R1B/Q2Np2p/2r1P3/P2P2PP/2bR2K1 b - - 2 30,True,1
21240,8/kpp5/5N2/p3P1r1/3P1n1r/2P2B1p/qPQ2K1R/8 w - - 14 43,False,0
21241,r4r1k/pp4b1/2n1Qn1p/5Npq/3P4/3BB2P/PPPK4/R6R w - - 1 22,True,1
21242,5rk1/2rnbpp1/1q2p1bp/p1ppP3/P2P4/1PB1PNQP/4B1PK/2R2R2 w - - 1 28,False,0
21243,rnbqk2r/1pp1bpp1/p6p/3pp1P1/5PnP/1P2PQ2/PBPP4/RN2KBNR w KQkq - 1 9,True,1
21244,4r1k1/2qn1pp1/r1pb1n1p/8/1P6/P3PNP1/1BQPN2P/R4RK1 b - - 2 20,True,1
21245,5k2/5p2/p3b1p1/2p1P1Pp/2P1P3/1R1P2r1/8/2K4R w - - 1 59,False,1
21246,1k3br1/1p5p/3p1p1n/3Pp1pP/p3P1P1/P2PB3/q1r1BP2/1R1Q1RK1 b - - 4 27,True,1
21247,8/p6k/P2N3b/4p2p/2P3p1/3p1n2/1P3PK1/R2R3r b - - 2 43,False,0
21248,rr6/5p1k/b2N1qp1/2nPp3/p1P5/Pn2B1RP/1P2BP1K/3Q2R1 w - - 1 50,True,1
21249,r7/rQp1b1k1/P1Ppq3/2p1p3/4B1p1/4B1P1/5PK1/3R4 w - - 5 53,True,1
21250,1r2kr2/1b4q1/p3p2p/3nNpp1/2B4P/P7/3Q1PP1/2R1R1K1 w - - 5 30,True,1
21251,r6k/q5pp/1p2pnb1/4Q3/4P3/3N1P2/p3BK1P/R7 b - - 1 39,False,0
21252,r1bqk2r/pp1nbppp/2n1p3/2p1P3/2PpNP2/3P1N2/PP4PP/R1BQKB1R w KQkq - 2 9,False,1
21253,1r3rk1/1p1qbppp/pn2p3/3pP3/b1pP1PP1/1nP1BNQ1/RPN4P/3B1RK1 b - - 5 18,True,1
21254,3bb3/1n1r4/kpr2p2/p1pNpNp1/P1P1P1Pp/4BP1P/1K1R4/3R4 w - - 82 130,False,0
21255,6rk/2q2p1p/2p2p2/ppb1p3/3nP3/P1NP3P/BPPQ2P1/1R5K w - - 2 26,True,1
21256,8/1k1r4/1pn5/2b3R1/P3N3/8/5P2/5K2 b - - 79 88,False,0
21257,r2k4/ppp1q1p1/3p3r/4p2b/Q6P/1P1P1pR1/PBP2P2/2KR4 w - - 4 23,True,1
21258,r1bqkb1r/pppn1ppp/3p1n2/8/4P3/2PB1N2/PP1N1PPP/R1BQK2R b KQkq - 3 8,True,0
21259,5k2/5b2/2N1p3/4P3/p5RP/P1P4K/1P6/5r2 b - - 14 72,True,1
21260,5nk1/3R4/6p1/p2pQ3/Pp3PN1/5P2/6PP/1q4K1 w - - 1 49,True,1
21261,r7/1p2k3/1p2p1p1/3pbp1p/r2N3P/P1P1PKP1/1P2P3/3R2R1 w - - 0 34,False,0
21262,3r1k2/6p1/7p/1R6/R1BbP3/p5PK/4P2P/r7 b - - 16 45,True,1
21263,2kr3r/pp2b1p1/2n1p3/1q2PP2/5P2/1PPp1Q1N/1B1P4/1K1R3R w - - 1 22,False,0
21264,8/p5p1/k3p3/1p1rbq1p/PP1p4/3P4/1KP1R1Q1/2B5 w - - 0 45,True,0
21265,r4rk1/1q1b1ppp/2n2n2/pB1p4/3P3N/4P3/3N1PPP/2RQK2R w K - 2 19,False,0
21266,8/4kp1p/1n4p1/pN6/2K1PP2/6P1/P6P/8 w - - 4 37,True,1
21267,3rr1k1/pb3ppp/1pnq1n2/2pp4/3P1P2/P1N2NP1/1PQ2PBP/1K1R2R1 b - - 6 15,False,0
21268,r1r2qk1/1b1n1p2/pp1p2nb/3Pp2N/P3P2P/2N1BP2/1PQ1B2R/R4K2 w - - 1 22,True,1
21269,r3qk1r/3R4/p1Qppp2/3p1b2/3P4/1P2P3/P4PpN/2R3K1 b - - 7 24,True,1
21270,r2qk3/pppb1p2/2np2p1/3Pp1P1/4n3/NP2PN2/PQ3P2/R3K2B w Qq e6 0 18,True,1
21271,8/R6p/6p1/2kP2P1/4P2P/pr3P2/4K3/8 w - - 1 66,True,1
21272,r2q1rk1/pb1nbppp/4pn2/1pp1P3/3P4/P1NB1N2/1PQB1PPP/R3K2R b KQ - 0 14,True,1
21273,4r3/p4p1b/k3pB1p/1p3P2/2n1PK2/1P4P1/7R/5B2 b - - 0 44,True,1
21274,4r1k1/1p3p2/2r4p/p1p1PPp1/P2pK1Pb/1P1P4/7B/R1R5 b - - 1 26,True,1
21275,r7/2p4p/pk2p1p1/5p2/2RPnP2/P3P3/1P2K1PP/4B3 w - - 2 28,True,1
21276,rnbq1rk1/p3bppp/1p2pn2/3p4/3P4/2PBPN2/3N1PPP/R1BQK2R w KQ - 0 10,False,0
21277,1q2r1k1/3p1p2/bp4pp/pNnP4/1nP5/6P1/1B3P1P/R2Q1BK1 b - - 3 28,True,1
21278,1r2r1k1/8/2Q1n2b/3pP3/P2Pq2p/5R1P/1B3RP1/6K1 w - - 5 45,False,0
21279,5rk1/p1p1q2p/6p1/2p2pn1/2P1bN2/NP1RP1P1/P4Q1P/5K2 w - - 11 28,False,0
21280,r1br2k1/1pq1ppbn/2p3pp/3n4/P2P4/1B2PN1P/1BQN1PP1/2R1R1K1 b - - 0 20,True,1
21281,r3r1k1/p1n1qp1p/1p1p1np1/2pP4/5PPb/1Q2P2P/PP1BN1B1/3R1RK1 w - - 1 21,False,1
21282,8/rp2b3/2p1p1k1/2PpP1p1/r7/pR4PP/P1R3K1/2B5 b - - 1 50,False,0
21283,6r1/1pkb4/1p1pnp2/r3p1p1/P1P1PnPp/1P2bP1P/2QR2B1/1R5K w - - 16 46,False,0
21284,2k5/8/5q2/3P2rP/1Q6/P4BP1/7K/8 w - - 9 68,True,1
21285,3Q4/1p5p/2p1p1pk/p4r2/6R1/3BP2P/P2q1rPK/8 w - - 8 34,False,0
21286,1k6/2r2p2/6p1/1q1p2Np/3PpNnP/Q1P1P1P1/5P2/6K1 b - - 4 44,False,-1
21287,8/8/2k5/P7/KP6/R7/8/r7 b - - 8 64,True,1
21288,8/p4p1p/Pp4k1/2p3p1/4Pn1P/1P3P2/7Q/4qBK1 b - - 0 37,False,0
21289,r3r1k1/2p2pp1/p1np1b1p/3R3P/1p2PP2/4BP2/PPP1B3/1K1R4 w - - 1 30,True,1
21290,8/1n6/6p1/4p1n1/k3Pp2/b1P2P2/p1K2PBB/N7 b - - 17 98,False,0
21291,3rr1k1/nppq1pp1/p2b3p/3Ppb2/8/P3PNP1/BP1N1PP1/2RQR1K1 w - - 1 18,True,1
21292,4b3/7k/1PP2Q2/5p2/p7/2K5/8/7q w - - 0 66,True,1
21293,8/6p1/8/1nB1k3/4p1PP/pK6/8/8 b - - 3 43,False,0
21294,2rr4/5pk1/q5p1/7p/8/2N1R3/bPQ3PP/2K1R3 w - - 4 33,False,0
21295,r4rk1/1b4pp/1p1p2qn/1PnP1p2/2BNpP1b/B1P1N1P1/2Q4P/R3R1K1 w - - 3 26,True,1
21296,r4k1r/pp3ppp/2nq4/2b4b/4B3/3p1N1P/PP1B1PP1/R2QR1K1 w - - 0 17,True,1
21297,4r1k1/4bRp1/4n2p/1P2P3/p2P3P/2P3P1/1P5K/5R2 b - - 2 45,True,1
21298,r7/5k1p/2P3p1/2KP4/8/2B1p3/6PP/8 b - - 3 41,True,1
21299,8/8/8/P4p1p/3r3P/1K6/3kb1R1/8 w - - 2 62,False,0
21300,1k1r4/1p1nqpp1/1p1bp2p/P7/3P3P/4NBP1/5PK1/1QR5 b - - 0 28,True,1
21301,2br3k/5p1p/p1p3pP/1p1Nn1P1/4P2R/P4P2/KPP2r2/2R3N1 w - - 0 30,False,0
21302,6bk/6p1/pn4Pp/1p1p3P/2pP1r2/P1P4B/1P1N4/2K1R3 b - - 4 37,True,1
21303,8/3R4/2P2pk1/5p1p/7P/5PK1/2r5/8 w - - 2 60,True,1
21304,2r1rb1k/1b1n1pp1/1q5p/p1p1PP1N/PpP2B2/1N1P3P/2P2QP1/4RRK1 b - - 2 31,True,1
21305,8/b4p2/3nk3/3pp2R/6p1/4P1P1/5PKP/8 w - - 1 52,False,0
21306,1r2kb1r/p2bpp2/1pp1n3/2PpPpBp/q2P4/1N3N1P/PP1Q1PP1/R3R2K w k - 2 19,False,1
21307,n6k/B1qr2p1/1p5p/1Pn5/8/3p2PP/Q2R1P2/2R3K1 w - - 7 53,True,1
21308,6k1/5p2/6p1/4r3/3N3q/Q3PK1P/6P1/8 b - - 7 49,False,0
21309,Q4b1r/p1B2ppp/1p2bk2/8/Pq6/8/1P3PPP/2R1R1K1 b - - 2 22,True,1
21310,2r1k3/1p1b1pr1/pP3q1b/3p4/n2N4/P1PQP3/R5PP/1N2KB1R b K - 2 25,False,0
21311,6rr/4k3/2p1p3/8/P2Q4/6P1/2P2PK1/8 b - - 0 37,True,1
21312,rn2kb1r/ppp1qppp/3p4/8/3Pn1b1/5N2/PPP1BPPP/RNBQ1RK1 b kq - 4 7,True,1
21313,r3k3/p2bppb1/2p4r/qpNp1P1p/3P2n1/1PPB1NP1/P3Q1P1/R4RK1 b q - 1 21,True,0
21314,r3k2r/ppp2ppp/3bpq2/3p1b2/1nPPn3/1P2PN2/PB2BPPP/RN1Q1RK1 w kq - 3 10,True,1
21315,r1b1r1k1/1p1n1ppp/p4q2/3P4/4p3/4N3/P4PPP/1RBQ1RK1 w - - 1 18,True,1
21316,r1bq1rk1/ppp2ppp/5b2/1B1p1n2/P2P4/2P5/1P2RPPP/RNBQ2K1 w - - 0 12,True,1
21317,4kb2/p2rpp2/1qp1n1rp/3bP3/1PpP4/2P1N1N1/3B1PP1/RR1Q2K1 w - - 4 29,True,1
21318,1r3r1k/2q1b1pp/3Np3/ppP1Pp2/bP1p4/P5Q1/3R1PPP/2K1RB2 b - - 0 25,True,1
21319,8/kp1q3p/p7/4R3/3p1Q2/6K1/2r5/8 b - - 5 83,False,0
21320,3N4/8/4R3/3k1p2/6p1/1r4P1/6PK/8 w - - 11 60,True,1
21321,2k5/2p3r1/2p1p2N/2P1P3/pP5R/P1Bb3n/6r1/2R1K3 w - - 5 43,False,0
21322,1n3b2/rq3pkp/2p1p1p1/p3P2P/P1RPB3/3Q2P1/1r1B1P2/3R2K1 b - - 4 32,True,1
21323,6k1/1p2bpp1/r1n4p/8/pPq1p3/Q1P1B2P/P2N1PP1/R5K1 b - - 1 27,False,0
21324,2q4k/5p1b/1p3P1p/pNbpn1rP/3Np2Q/2P1P3/R2P2P1/5RK1 w - - 6 34,True,-1
21325,8/5npk/8/2N5/P5P1/1N3PK1/3r4/8 b - - 4 48,False,-1
21326,r3kbnr/ppp2ppp/2n5/3p4/3Pq3/2P1P3/PB3PPP/RN1QKB1R b KQkq - 0 10,True,1
21327,5B2/5B1k/6p1/6K1/5P2/p7/1b6/8 b - - 49 90,True,1
21328,1rbr2k1/pp2qp2/5n1p/2n1p1p1/8/2N1PN2/PPQ1BPPP/2R2RK1 w - - 0 17,True,1
